# t*  E/E0  Psi/Psi0   D=64 Re=1600 u0=0.020 tau=0.502400
0.000000 1.00000000e+00 1.00000000e+00
0.500000 9.04202660e-01 1.61165631e+00
1.000000 7.46076303e-01 2.13045205e+00
1.500000 5.82681966e-01 1.70885185e+00
2.000000 4.59783029e-01 1.23612976e+00
2.500000 3.62051187e-01 1.16462054e+00
3.000000 2.72695488e-01 9.83483196e-01
3.500000 2.04116856e-01 7.05674173e-01
4.000000 1.56104077e-01 4.93990120e-01
4.500000 1.22565709e-01 3.53246109e-01
5.000000 9.80898623e-02 2.71663768e-01
5.500000 7.87938871e-02 2.19807859e-01
6.000000 6.31340216e-02 1.77565741e-01
6.500000 5.06513471e-02 1.40791726e-01
7.000000 4.08920222e-02 1.09781921e-01
7.500000 3.33435142e-02 8.49197634e-02
8.000000 2.75483960e-02 6.58255477e-02
8.500000 2.30633439e-02 5.15118453e-02
9.000000 1.95333581e-02 4.08590623e-02
9.500000 1.67303347e-02 3.29027840e-02
10.000000 1.44666578e-02 2.69038100e-02
