# t  E(t)  E(t)/E(0)  Jmax(lattice)  Jmax(physical)   M=32 Re=100 Ma=0.034 tau=0.506663
0.000000 1.92666667e-04 1.00000000e+00 7.10976105e-03 5.21737219e+00
0.049058 1.90485011e-04 9.88676529e-01 7.01352755e-03 5.14675293e+00
0.053146 1.89823775e-04 9.85244508e-01 6.98633256e-03 5.12679638e+00
0.057234 1.90207567e-04 9.87236505e-01 6.98794602e-03 5.12798038e+00
0.061322 1.89654715e-04 9.84367033e-01 6.98594558e-03 5.12651239e+00
0.066773 1.89508331e-04 9.83607255e-01 6.97253466e-03 5.11667103e+00
0.072224 1.89344720e-04 9.82758061e-01 6.97550120e-03 5.11884797e+00
0.077674 1.89184018e-04 9.81923970e-01 7.01274116e-03 5.14617586e+00
0.083125 1.89046648e-04 9.81210976e-01 7.05721472e-03 5.17881200e+00
0.089939 1.89079476e-04 9.81381361e-01 7.10123778e-03 5.21111753e+00
0.096752 1.88740643e-04 9.79622715e-01 7.15255952e-03 5.24877909e+00
0.104929 1.88505057e-04 9.78399948e-01 7.21972195e-03 5.29806504e+00
0.113105 1.88247007e-04 9.77060589e-01 7.29911719e-03 5.35632784e+00
0.121281 1.87960240e-04 9.75572182e-01 7.37886946e-03 5.41485263e+00
0.130820 1.87649319e-04 9.73958401e-01 7.47841345e-03 5.48790122e+00
0.140359 1.87270000e-04 9.71989618e-01 7.58104886e-03 5.56321840e+00
0.151261 1.86899556e-04 9.70066899e-01 7.70094824e-03 5.65120443e+00
0.163525 1.86442873e-04 9.67696575e-01 7.84816058e-03 5.75923360e+00
0.175789 1.85879618e-04 9.64773106e-01 8.00878254e-03 5.87710318e+00
0.189417 1.85237976e-04 9.61442781e-01 8.19443470e-03 6.01334073e+00
0.204406 1.84573846e-04 9.57995743e-01 8.40154938e-03 6.16532816e+00
0.220759 1.83733456e-04 9.53633853e-01 8.64257603e-03 6.34220131e+00
0.237111 1.82787766e-04 9.48725428e-01 8.89744738e-03 6.52923413e+00
0.256189 1.81682959e-04 9.42991139e-01 9.19795183e-03 6.74975400e+00
0.275267 1.80459685e-04 9.36641962e-01 9.50868286e-03 6.97777846e+00
0.297071 1.78911733e-04 9.28607612e-01 9.87575135e-03 7.24714516e+00
0.318874 1.77308660e-04 9.20287163e-01 1.02389763e-02 7.51369136e+00
0.344765 1.75178237e-04 9.09229603e-01 1.06786400e-02 7.83633080e+00
0.370657 1.72942092e-04 8.97623316e-01 1.11031351e-02 8.14783895e+00
0.399274 1.70238223e-04 8.83589393e-01 1.15661651e-02 8.48762531e+00
0.430616 1.67123532e-04 8.67423176e-01 1.20368745e-02 8.83304713e+00
0.463321 1.63640461e-04 8.49344956e-01 1.24945050e-02 9.16887116e+00
0.498752 1.59686626e-04 8.28823317e-01 1.29841679e-02 9.52820156e+00
0.538270 1.55093947e-04 8.04985886e-01 1.37283678e-02 1.00743195e+01
0.579151 1.50176498e-04 7.79462792e-01 1.44396539e-02 1.05962842e+01
0.624121 1.44654181e-04 7.50800249e-01 1.51360228e-02 1.11073021e+01
0.671816 1.38754649e-04 7.20179837e-01 1.57643671e-02 1.15684015e+01
0.723599 1.32395177e-04 6.87172200e-01 1.63158556e-02 1.19731016e+01
0.779470 1.25697045e-04 6.52406810e-01 1.67700770e-02 1.23064239e+01
0.840792 1.18673942e-04 6.15954716e-01 1.72494956e-02 1.26582367e+01
0.904839 1.11842477e-04 5.80497285e-01 1.77473517e-02 1.30235796e+01
0.974337 1.05141363e-04 5.45716415e-01 1.80638594e-02 1.32558432e+01
1.049286 9.88368937e-05 5.12994258e-01 2.03593980e-02 1.49403835e+01
1.131049 9.30507100e-05 4.82962163e-01 2.14659018e-02 1.57523717e+01
1.218262 8.79994784e-05 4.56744698e-01 2.12047275e-02 1.55607136e+01
1.312289 8.35816783e-05 4.33814939e-01 1.98556260e-02 1.45706993e+01
1.413129 7.96718205e-05 4.13521560e-01 1.79013256e-02 1.31365707e+01
1.522146 7.60292132e-05 3.94615293e-01 1.58216081e-02 1.16104068e+01
1.639339 7.24597702e-05 3.76088773e-01 1.39769100e-02 1.02567078e+01
1.766071 6.87608171e-05 3.56890054e-01 1.23768411e-02 9.08252559e+00
1.902342 6.48306004e-05 3.36491005e-01 1.10954958e-02 8.14223300e+00
2.049515 6.06048369e-05 3.14557977e-01 9.95230022e-03 7.30331920e+00
2.207589 5.61544442e-05 2.91459053e-01 8.90210339e-03 6.53265086e+00
2.377928 5.16015299e-05 2.67828010e-01 7.87707375e-03 5.78045102e+00
2.560531 4.71301369e-05 2.44620088e-01 7.34138640e-03 5.38734634e+00
2.758123 4.28033461e-05 2.22162696e-01 6.90271525e-03 5.06543530e+00
2.970706 3.86645873e-05 2.00681249e-01 6.07474863e-03 4.45784666e+00
3.201004 3.46510435e-05 1.79849707e-01 5.58645523e-03 4.09952120e+00
3.447654 3.08001232e-05 1.59862231e-01 5.26097033e-03 3.86066987e+00
3.713383 2.71685916e-05 1.41013451e-01 4.90984099e-03 3.60299983e+00
3.999551 2.38984775e-05 1.24040541e-01 4.56470483e-03 3.34972777e+00
