# t  E/E0  Psi/Psi0  E(scaled to 2)  Psi(scaled to 800)   D_lb=512 Re=2500 u0=0.020 tau=0.512288
0.000000 1.00000000e+00 1.00000000e+00 2.000000 800.0000
0.025000 9.82796549e-01 9.42761528e-01 1.965593 754.2092
0.050000 9.75518818e-01 9.49171741e-01 1.951038 759.3374
0.075000 9.67811246e-01 9.25273737e-01 1.935622 740.2190
0.100000 9.62201978e-01 9.19327424e-01 1.924404 735.4619
0.125000 9.54048853e-01 9.09534072e-01 1.908098 727.6273
0.150000 9.50274809e-01 8.92262378e-01 1.900550 713.8099
0.175000 9.38458288e-01 8.74442717e-01 1.876917 699.5542
0.200000 9.33037203e-01 8.66516111e-01 1.866074 693.2129
0.225000 9.29307129e-01 8.60993543e-01 1.858614 688.7948
0.250000 9.17772436e-01 8.61984594e-01 1.835545 689.5877
0.275000 9.08716472e-01 9.72326224e-01 1.817433 777.8610
0.300000 9.01431772e-01 1.57592012e+00 1.802864 1260.7361
0.325000 8.76455270e-01 2.89546883e+00 1.752911 2316.3751
0.350000 8.48453650e-01 2.96709428e+00 1.696907 2373.6754
0.375000 8.24010763e-01 2.14262689e+00 1.648022 1714.1015
0.400000 8.08617451e-01 1.54996130e+00 1.617235 1239.9690
0.425000 7.98101257e-01 1.32667287e+00 1.596203 1061.3383
0.450000 7.83825695e-01 1.20621756e+00 1.567651 964.9741
0.475000 7.80076592e-01 1.14592846e+00 1.560153 916.7428
0.500000 7.68941016e-01 1.11136567e+00 1.537882 889.0925
0.525000 7.59514244e-01 1.11302806e+00 1.519028 890.4224
0.550000 7.50026447e-01 1.17982661e+00 1.500053 943.8613
0.575000 7.38755695e-01 1.33819117e+00 1.477511 1070.5529
0.600000 7.27537932e-01 1.48320708e+00 1.455076 1186.5657
0.625000 7.11741593e-01 1.58212892e+00 1.423483 1265.7031
0.650000 6.99869242e-01 1.46479796e+00 1.399738 1171.8384
0.675000 6.89928149e-01 1.26603095e+00 1.379856 1012.8248
0.700000 6.77550464e-01 1.11042605e+00 1.355101 888.3408
0.725000 6.67989736e-01 1.01873879e+00 1.335979 814.9910
0.750000 6.63678766e-01 9.87842931e-01 1.327358 790.2743
