# s  u/U(x=0.5, y=s)  v/U(x=s, y=0.5)   N=129 Re=1000
0.000000 0.00000000 0.00000000
0.007812 -0.02961423 0.05225277
0.015625 -0.05754742 0.09922354
0.023438 -0.08360546 0.14000410
0.031250 -0.10798225 0.17488831
0.039062 -0.13091730 0.20437546
0.046875 -0.15267877 0.22913886
0.054688 -0.17353791 0.24995302
0.062500 -0.19373341 0.26760003
0.070312 -0.21343761 0.28278520
0.078125 -0.23273309 0.29607990
0.085938 -0.25160370 0.30789747
0.093750 -0.26994017 0.31849825
0.101562 -0.28755723 0.32801444
0.109375 -0.30421731 0.33648422
0.117188 -0.31965654 0.34388628
0.125000 -0.33360946 0.35016939
0.132812 -0.34583066 0.35527457
0.140625 -0.35611255 0.35915001
0.148438 -0.36429892 0.36176006
0.156250 -0.37029438 0.36308982
0.164062 -0.37406929 0.36314679
0.171875 -0.37566044 0.36196066
0.179688 -0.37516725 0.35958181
0.187500 -0.37274414 0.35607902
0.195312 -0.36858977 0.35153655
0.203125 -0.36293419 0.34605090
0.210938 -0.35602516 0.33972718
0.218750 -0.34811475 0.33267549
0.226562 -0.33944730 0.32500738
0.234375 -0.33024944 0.31683245
0.242188 -0.32072271 0.30825544
0.250000 -0.31103874 0.29937371
0.257812 -0.30133712 0.29027538
0.265625 -0.29172542 0.28103794
0.273438 -0.28228098 0.27172756
0.281250 -0.27305414 0.26239890
0.289062 -0.26407207 0.25309540
0.296875 -0.25534316 0.24384998
0.304688 -0.24686128 0.23468602
0.312500 -0.23860987 0.22561854
0.320312 -0.23056550 0.21665547
0.328125 -0.22270093 0.20779901
0.335938 -0.21498756 0.19904687
0.343750 -0.20739723 0.19039345
0.351562 -0.19990359 0.18183090
0.359375 -0.19248292 0.17334999
0.367188 -0.18511460 0.16494085
0.375000 -0.17778124 0.15659359
0.382812 -0.17046865 0.14829865
0.390625 -0.16316557 0.14004716
0.398438 -0.15586337 0.13183110
0.406250 -0.14855567 0.12364339
0.414062 -0.14123795 0.11547790
0.421875 -0.13390717 0.10732942
0.429688 -0.12656144 0.09919357
0.437500 -0.11919967 0.09106674
0.445312 -0.11182139 0.08294593
0.453125 -0.10442642 0.07482865
0.460938 -0.09701481 0.06671282
0.468750 -0.08958664 0.05859667
0.476562 -0.08214192 0.05047862
0.484375 -0.07468057 0.04235723
0.492188 -0.06720230 0.03423114
0.500000 -0.05970666 0.02609898
0.507812 -0.05219297 0.01795937
0.515625 -0.04466032 0.00981087
0.523438 -0.03710762 0.00165195
0.531250 -0.02953355 -0.00651898
0.539062 -0.02193661 -0.01470362
0.546875 -0.01431509 -0.02290374
0.554688 -0.00666713 -0.03112121
0.562500 0.00100933 -0.03935792
0.570312 0.00871652 -0.04761582
0.578125 0.01645682 -0.05589685
0.585938 0.02423283 -0.06420291
0.593750 0.03204732 -0.07253582
0.601562 0.03990328 -0.08089727
0.609375 0.04780389 -0.08928874
0.617188 0.05575261 -0.09771145
0.625000 0.06375312 -0.10616627
0.632812 0.07180938 -0.11465366
0.640625 0.07992565 -0.12317354
0.648438 0.08810644 -0.13172523
0.656250 0.09635655 -0.14030737
0.664062 0.10468104 -0.14891785
0.671875 0.11308516 -0.15755373
0.679688 0.12157430 -0.16621131
0.687500 0.13015392 -0.17488613
0.695312 0.13882937 -0.18357316
0.703125 0.14760575 -0.19226706
0.710938 0.15648769 -0.20096269
0.718750 0.16547908 -0.20965575
0.726562 0.17458279 -0.21834384
0.734375 0.18380025 -0.22702781
0.742188 0.19313112 -0.23571361
0.750000 0.20257278 -0.24441468
0.757812 0.21211991 -0.25315494
0.765625 0.22176392 -0.26197229
0.773438 0.23149253 -0.27092268
0.781250 0.24128922 -0.28008431
0.789062 0.25113281 -0.28956171
0.796875 0.26099708 -0.29948866
0.804688 0.27085044 -0.31002902
0.812500 0.28065579 -0.32137361
0.820312 0.29037042 -0.33373136
0.828125 0.29994616 -0.34731193
0.835938 0.30932958 -0.36229773
0.843750 0.31846254 -0.37880307
0.851562 0.32728296 -0.39682001
0.859375 0.33572609 -0.41615306
0.867188 0.34372704 -0.43634841
0.875000 0.35122552 -0.45662907
0.882812 0.35817570 -0.47585211
0.890625 0.36456563 -0.49250832
0.898438 0.37045356 -0.50478451
0.906250 0.37603142 -0.51070195
0.914062 0.38172583 -0.50833064
0.921875 0.38834254 -0.49605805
0.929688 0.39724558 -0.47287024
0.937500 0.41053493 -0.43858807
0.945312 0.43114781 -0.39400105
0.953125 0.46276660 -0.34085884
0.960938 0.50939438 -0.28171135
0.968750 0.57448863 -0.21962404
0.976562 0.65967185 -0.15782167
0.984375 0.76328343 -0.09932665
0.992188 0.87951641 -0.04661718
1.000000 1.00000000 0.00000000
