# y u/U  x v/U   (Ghia reference where available)  N=129 Re=1000 u_lid=0.020
0.0000 0.000000 0.0000 0.000000 0.00000 0.00000
0.0547 -0.173664 0.0625 0.267985 -0.18109 0.27485
0.0625 -0.193850 0.0703 0.283164 -0.20196 0.29012
0.0703 -0.213549 0.0781 0.296459 -0.22220 0.30353
0.1016 -0.287897 0.0938 0.319015 -0.29730 0.32627
0.1719 -0.376109 0.1563 0.363631 -0.38289 0.37095
0.2813 -0.273663 0.2266 0.325528 -0.27805 0.33075
0.4531 -0.104913 0.2344 0.317369 -0.10648 0.32235
0.5000 -0.059986 0.5000 0.026173 -0.06080 0.02526
0.6172 0.056004 0.8047 -0.310751 0.05702 -0.31966
0.7344 0.184480 0.8594 -0.416664 0.18719 -0.42665
0.8516 0.328116 0.9063 -0.511088 0.33304 -0.51550
0.9531 0.463170 0.9453 -0.394527 0.46604 -0.39188
0.9609 0.509604 0.9531 -0.341450 0.51117 -0.33714
0.9688 0.575392 0.9609 -0.282363 0.57492 -0.27669
0.9766 0.660452 0.9688 -0.219528 0.65928 -0.21388
1.0000 1.000000 1.0000 0.000000 1.00000 0.00000
