# s  u/U(x=0.5, y=s)  v/U(x=s, y=0.5)   N=129 Re=1000
0.000000 0.00000000 0.00000000
0.007812 -0.02962196 0.05234030
0.015625 -0.05756424 0.09938691
0.023438 -0.08363298 0.14022944
0.031250 -0.10802241 0.17516269
0.039062 -0.13097245 0.20468779
0.046875 -0.15275160 0.22948058
0.054688 -0.17363126 0.25031826
0.062500 -0.19385008 0.26798531
0.070312 -0.21358013 0.28318880
0.078125 -0.23290351 0.29650117
0.085938 -0.25180337 0.30833614
0.093750 -0.27016973 0.31895394
0.101562 -0.28781654 0.32848643
0.109375 -0.30450556 0.33697135
0.117188 -0.31997232 0.34438701
0.125000 -0.33395090 0.35068193
0.132812 -0.34619561 0.35579698
0.140625 -0.35649869 0.35968039
0.148438 -0.36470398 0.36229663
0.156250 -0.37071622 0.36363100
0.164062 -0.37450608 0.36369129
0.171875 -0.37611074 0.36250746
0.179688 -0.37563011 0.36013025
0.187500 -0.37321912 0.35662874
0.195312 -0.36907691 0.35208753
0.203125 -0.36343398 0.34660335
0.210938 -0.35653841 0.34028156
0.218750 -0.34864250 0.33323240
0.226562 -0.33999066 0.32556751
0.234375 -0.33080948 0.31739651
0.242188 -0.32130028 0.30882405
0.250000 -0.31163443 0.29994739
0.257812 -0.30195113 0.29085443
0.265625 -0.29235751 0.28162241
0.273438 -0.28293049 0.27231725
0.281250 -0.27371992 0.26299330
0.289062 -0.26475260 0.25369369
0.296875 -0.25603651 0.24445106
0.304688 -0.24756524 0.23528850
0.312500 -0.23932199 0.22622079
0.320312 -0.23128316 0.21725567
0.328125 -0.22342141 0.20839518
0.335938 -0.21570810 0.19963691
0.343750 -0.20811511 0.19097519
0.351562 -0.20061614 0.18240214
0.359375 -0.19318758 0.17390854
0.367188 -0.18580893 0.16548459
0.375000 -0.17846297 0.15712044
0.382812 -0.17113564 0.14880665
0.390625 -0.16381585 0.14053446
0.398438 -0.15649512 0.13229597
0.406250 -0.14916723 0.12408424
0.414062 -0.14182778 0.11589327
0.421875 -0.13447388 0.10771799
0.429688 -0.12710373 0.09955416
0.437500 -0.11971638 0.09139828
0.445312 -0.11231141 0.08324748
0.453125 -0.10488877 0.07509938
0.460938 -0.09744857 0.06695201
0.468750 -0.08999095 0.05880370
0.476562 -0.08251600 0.05065296
0.484375 -0.07502369 0.04249845
0.492188 -0.06751380 0.03433887
0.500000 -0.05998592 0.02617295
0.507812 -0.05243942 0.01799937
0.515625 -0.04487347 0.00981677
0.523438 -0.03728701 0.00162370
0.531250 -0.02967879 -0.00658138
0.539062 -0.02204735 -0.01480008
0.546875 -0.01439106 -0.02303413
0.554688 -0.00670811 -0.03128531
0.562500 0.00100351 -0.03955545
0.570312 0.00874593 -0.04784643
0.578125 0.01652150 -0.05616013
0.585938 0.02433273 -0.06449839
0.593750 0.03218231 -0.07286296
0.601562 0.04007315 -0.08125546
0.609375 0.04800837 -0.08967733
0.617188 0.05599132 -0.09812972
0.625000 0.06402560 -0.10661345
0.632812 0.07211510 -0.11512892
0.640625 0.08026395 -0.12367601
0.648438 0.08847661 -0.13225398
0.656250 0.09675776 -0.14086143
0.664062 0.10511239 -0.14949620
0.671875 0.11354564 -0.15815530
0.679688 0.12206285 -0.16683498
0.687500 0.13066938 -0.17553073
0.695312 0.13937052 -0.18423743
0.703125 0.14817132 -0.19294968
0.710938 0.15707634 -0.20166221
0.718750 0.16608946 -0.21037062
0.726562 0.17521351 -0.21907233
0.734375 0.18444993 -0.22776799
0.742188 0.19379838 -0.23646332
0.750000 0.20325627 -0.24517146
0.757812 0.21281830 -0.25391597
0.765625 0.22247595 -0.26273436
0.773438 0.23221697 -0.27168212
0.781250 0.24202491 -0.28083701
0.789062 0.25187867 -0.29030310
0.796875 0.26175206 -0.30021378
0.804688 0.27161358 -0.31073260
0.812500 0.28142615 -0.32205034
0.820312 0.29114711 -0.33437611
0.828125 0.30072827 -0.34792021
0.835938 0.31011622 -0.36286611
0.843750 0.31925278 -0.37932970
0.851562 0.32807578 -0.39730521
0.859375 0.33652039 -0.41659968
0.867188 0.34452154 -0.43676213
0.875000 0.35201871 -0.45701828
0.882812 0.35896570 -0.47622743
0.890625 0.36534996 -0.49288155
0.898438 0.37122889 -0.50516712
0.906250 0.37679319 -0.51110325
0.914062 0.38246788 -0.50875583
0.921875 0.38905693 -0.49650670
0.929688 0.39792269 -0.47333546
0.937500 0.41116422 -0.43905681
0.945312 0.43171900 -0.39445563
0.953125 0.46327130 -0.34127940
0.960938 0.50982724 -0.28207897
0.968750 0.57484727 -0.21992356
0.976562 0.65995469 -0.15804394
0.984375 0.76348562 -0.09946950
0.992188 0.87962566 -0.04668498
1.000000 1.00000000 0.00000000
