# Ly tau steps t/tau_d residual err   U0=0.0050 Re=10 Lx=21 Lz=1
41 0.5615 48500 0.591463 9.1330e-11 1.13316450e-03
81 0.6215 81000 0.500000 2.7383e-14 3.27631483e-04
161 0.7415 161000 0.500000 1.6964e-14 7.57621913e-05
321 0.9815 321000 0.500000 1.1793e-14 1.56568153e-05
641 1.4615 641000 0.500000 1.0861e-14 7.42122283e-06
