# wedge deadrise=20 b=80 v=0.02 ratio=10 Re=100 We=1000
# Wagner slope pi^3/(8 tan^2 phi) = 29.256872, valid to tau = 0.2317
# tau  F/(rho_H v^2 b)  Wagner
0.000000 1.60582569e+00 0.00000000e+00
0.005000 1.08489192e+00 1.46284361e-01
0.010000 6.04176565e-01 2.92568722e-01
0.015000 2.09224496e-01 4.38853083e-01
0.020000 -5.34175531e-02 5.85137444e-01
0.025000 -1.81120983e-01 7.31421805e-01
0.030000 -2.17250007e-01 8.77706166e-01
0.035000 -2.19727181e-01 1.02399053e+00
0.040000 -2.03786965e-01 1.17027489e+00
0.045000 -1.53411540e-01 1.31655925e+00
0.050000 -4.45569064e-02 1.46284361e+00
0.055000 1.12785121e-01 1.60912797e+00
0.060000 2.75536416e-01 1.75541233e+00
0.065000 4.14639043e-01 1.90169669e+00
0.070000 5.37495121e-01 2.04798105e+00
0.075000 7.00136010e-01 2.19426542e+00
0.080000 9.83220727e-01 2.34054978e+00
0.085000 1.45139916e+00 2.48683414e+00
0.090000 2.10517796e+00 2.63311850e+00
0.095000 2.87557084e+00 2.77940286e+00
0.100000 3.67160064e+00 2.92568722e+00
0.105000 4.42990925e+00 3.07197158e+00
0.110000 5.11657343e+00 3.21825594e+00
0.115000 5.69707391e+00 3.36454030e+00
0.120000 6.15021810e+00 3.51082466e+00
0.125000 6.49773498e+00 3.65710903e+00
0.130000 6.81665470e+00 3.80339339e+00
0.135000 7.21188570e+00 3.94967775e+00
0.140000 7.73189541e+00 4.09596211e+00
0.145000 8.34764317e+00 4.24224647e+00
0.150000 8.93840134e+00 4.38853083e+00
0.155000 9.33899189e+00 4.53481519e+00
0.160000 9.41434882e+00 4.68109955e+00
0.165000 9.08299877e+00 4.82738391e+00
0.170000 8.38210535e+00 4.97366827e+00
0.175000 7.42304032e+00 5.11995264e+00
0.180000 6.35408957e+00 5.26623700e+00
0.185000 5.30434498e+00 5.41252136e+00
0.190000 4.31506011e+00 5.55880572e+00
0.195000 3.33701000e+00 5.70509008e+00
0.200000 2.27310936e+00 5.85137444e+00
0.205000 1.11729057e+00 5.99765880e+00
0.210000 5.41888386e-02 6.14394316e+00
0.215000 -5.97844570e-01 6.29022752e+00
0.220000 -6.18501388e-01 6.43651188e+00
0.225000 -8.42908803e-02 6.58279625e+00
0.230000 6.69110738e-01 6.72908061e+00
0.235000 1.29574164e+00 6.87536497e+00
0.240000 1.66414404e+00 7.02164933e+00
0.245000 1.86261808e+00 7.16793369e+00
0.250000 2.05848438e+00 7.31421805e+00
0.255000 2.35889596e+00 7.46050241e+00
0.260000 2.76416245e+00 7.60678677e+00
0.265000 3.21364399e+00 7.75307113e+00
0.270000 3.66457794e+00 7.89935550e+00
0.275000 4.12012668e+00 8.04563986e+00
0.280000 4.61688946e+00 8.19192422e+00
0.285000 5.18068336e+00 8.33820858e+00
0.290000 5.79681302e+00 8.48449294e+00
0.295000 6.42206942e+00 8.63077730e+00
0.300000 7.00780714e+00 8.77706166e+00
0.305000 7.53311934e+00 8.92334602e+00
0.310000 8.01158191e+00 9.06963038e+00
0.315000 8.45923412e+00 9.21591474e+00
0.320000 8.90317019e+00 9.36219911e+00
0.325000 9.38226549e+00 9.50848347e+00
0.330000 9.96270517e+00 9.65476783e+00
0.335000 1.07175188e+01 9.80105219e+00
0.340000 1.16193107e+01 9.94733655e+00
0.345000 1.25373284e+01 1.00936209e+01
