# wedge deadrise=10 b=80 v=0.02 ratio=100 Re=100 We=1000
# Wagner slope pi^3/(8 tan^2 phi) = 124.658555, valid to tau = 0.1123
# tau  F/(rho_H v^2 b)  Wagner
0.000000 6.12392473e+00 0.00000000e+00
0.005000 6.69039931e+00 6.23292776e-01
0.010000 7.27951114e+00 1.24658555e+00
0.015000 7.88194950e+00 1.86987833e+00
0.020000 8.48865060e+00 2.49317110e+00
0.025000 9.09397061e+00 3.11646388e+00
0.030000 9.69895926e+00 3.73975666e+00
0.035000 1.03092268e+01 4.36304943e+00
0.040000 1.09298674e+01 4.98634221e+00
0.045000 1.15538454e+01 5.60963498e+00
0.050000 1.21637436e+01 6.23292776e+00
0.055000 1.27381289e+01 6.85622053e+00
0.060000 1.32554750e+01 7.47951331e+00
0.065000 1.37039026e+01 8.10280609e+00
0.070000 1.40848163e+01 8.72609886e+00
0.075000 1.44126425e+01 9.34939164e+00
0.080000 1.46938086e+01 9.97268441e+00
0.085000 1.49036065e+01 1.05959772e+01
0.090000 1.49976617e+01 1.12192700e+01
0.095000 1.49267754e+01 1.18425627e+01
0.100000 1.46706331e+01 1.24658555e+01
0.105000 1.42549191e+01 1.30891483e+01
0.110000 1.37347275e+01 1.37124411e+01
0.115000 1.32031075e+01 1.43357338e+01
0.120000 1.27324238e+01 1.49590266e+01
0.125000 1.23660886e+01 1.55823194e+01
0.130000 1.21269571e+01 1.62056122e+01
0.135000 1.19644038e+01 1.68289049e+01
0.140000 1.18437150e+01 1.74521977e+01
0.145000 1.17062375e+01 1.80754905e+01
0.150000 1.14814936e+01 1.86987833e+01
0.155000 1.11564473e+01 1.93220761e+01
0.160000 1.07297866e+01 1.99453688e+01
0.165000 1.02173867e+01 2.05686616e+01
