# t/t0  E/E0  Psi/Psi0   L=256 Re=30000 u0=0.020 tau=0.500512
0.000000 1.00000000e+00 1.00000000e+00
0.025000 9.99132800e-01 9.80084395e-01
0.050000 9.98719309e-01 9.72520035e-01
0.075000 9.98339814e-01 9.65215384e-01
0.100000 9.97972478e-01 9.58103311e-01
0.125000 9.97611325e-01 9.51164969e-01
0.150000 9.97254691e-01 9.44388987e-01
0.175000 9.96901424e-01 9.37762878e-01
0.200000 9.96550577e-01 9.31274208e-01
0.225000 9.96202379e-01 9.24912178e-01
0.250000 9.95857010e-01 9.18665220e-01
0.275000 9.95513415e-01 9.12518745e-01
0.300000 9.95171836e-01 9.06456605e-01
0.325000 9.94832420e-01 9.00465693e-01
0.350000 9.94494992e-01 8.94526944e-01
0.375000 9.94158916e-01 8.88614300e-01
0.400000 9.93823545e-01 8.82699782e-01
0.425000 9.93490513e-01 8.76746969e-01
0.450000 9.93157985e-01 8.70694080e-01
0.475000 9.92823769e-01 8.64445562e-01
0.500000 9.92489177e-01 8.57875317e-01
0.525000 9.92153729e-01 8.50802705e-01
0.550000 9.91812216e-01 8.42981513e-01
0.575000 9.91464743e-01 8.34196270e-01
0.600000 9.91121215e-01 8.24409788e-01
0.625000 9.90781306e-01 8.13684495e-01
0.650000 9.90443392e-01 8.02010893e-01
0.675000 9.90116532e-01 7.89438571e-01
0.700000 9.89798647e-01 7.76168609e-01
0.725000 9.89481120e-01 7.62404378e-01
0.750000 9.89166120e-01 7.48293842e-01
0.775000 9.88860210e-01 7.34021214e-01
0.800000 9.88558943e-01 7.19812300e-01
0.825000 9.88260612e-01 7.05850569e-01
0.850000 9.87972134e-01 6.92238346e-01
0.875000 9.87693851e-01 6.79021133e-01
0.900000 9.87419718e-01 6.66237743e-01
0.925000 9.87151494e-01 6.53931118e-01
0.950000 9.86891933e-01 6.42119895e-01
0.975000 9.86638417e-01 6.30778973e-01
1.000000 9.86387376e-01 6.19840827e-01
# COMPLETED
